f,s11,idk
3.813333333333333E9,-9.396779320465621,1.176357561092335E2  
3.814000000000000E9,-9.026075344062839,1.182438711001352E2  
3.814666666666667E9,-9.222839327360019,1.176282643859039E2  
3.815333333333333E9,-9.226217488576037,1.158969612788308E2  
3.816000000000000E9,-9.044087404802673,1.171210985804139E2  
3.816666666666667E9,-9.357507003471882,1.169510601190804E2  
3.817333333333333E9,-9.248382250301905,1.152640421036680E2  
3.818000000000000E9,-9.491220065912106,1.150506623726362E2  
3.818666666666667E9,-9.157240544056243,1.155027048015240E2  
3.819333333333333E9,-8.996130677658767,1.178078064663824E2  
3.820000000000000E9,-9.141411493207846,1.161718751718178E2  
3.820666666666667E9,-9.461301249036623,1.162958772540295E2  
3.821333333333333E9,-9.253098135839968,1.173184884114481E2  
3.822000000000000E9,-9.502461588907105,1.165380746096821E2  
3.822666666666667E9,-9.096756817512997,1.159823422655908E2  
3.823333333333333E9,-9.252409051321195,1.161097559237718E2  
3.824000000000000E9,-9.178492672104897,1.153580574109281E2  
3.824666666666667E9,-9.485821333464729,1.144125174228090E2  
3.825333333333333E9,-9.403711321425258,1.153180524467353E2  
3.826000000000000E9,-9.470668612000335,1.140104151620326E2  
3.826666666666667E9,-9.121062435040988,1.126230674843378E2  
3.827333333333333E9,-9.602310629661034,1.146062577258526E2  
3.828000000000000E9,-9.230983551746165,1.153551818236603E2  
3.828666666666667E9,-9.140141227188575,1.152212007723478E2  
3.829333333333333E9,-9.465600791659965,1.162552938916184E2  
3.830000000000000E9,-9.226097696738224,1.149817311460593E2  
3.830666666666667E9,-9.280659391102041,1.145085056128378E2  
3.831333333333333E9,-9.073699918648371,1.139318729717037E2  
3.832000000000000E9,-9.546315233931214,1.118662042244061E2  
3.832666666666667E9,-9.249507729559946,1.144245214918208E2  
3.833333333333333E9,-9.185628701425125,1.134669796436393E2  
3.834000000000000E9,-9.298767844454709,1.124491213026544E2  
3.834666666666667E9,-9.224928761844554,1.149509544936344E2  
3.835333333333333E9,-9.008939356762436,1.142934250870929E2  
3.836000000000000E9,-9.342613913602769,1.113144364575297E2  
3.836666666666667E9,-9.540023790316871,1.106111459047506E2  
3.837333333333333E9,-9.134407175026585,1.138188610429077E2  
3.838000000000000E9,-9.448194911548344,1.126705816781501E2  
3.838666666666667E9,-9.179389439683346,1.131805174401139E2  
3.839333333333333E9,-9.139099958968222,1.137957522432729E2  
3.840000000000000E9,-9.239851399522777,1.140862582272708E2  
3.840666666666667E9,-9.446114610396899,1.110961826485589E2  
3.841333333333333E9,-9.200984457243184,1.140984351306431E2  
3.842000000000000E9,-9.414758179951463,1.114516928848878E2  
3.842666666666667E9,-9.596061654369436,1.099633741615073E2  
3.843333333333333E9,-9.905900484268413,1.101434960534332E2  
3.844000000000000E9,-9.323989444920331,1.121321634760422E2  
3.844666666666667E9,-9.176837763177646,1.117035526635811E2  
3.845333333333333E9,-9.282084808627261,1.106240882421552E2  
3.846000000000000E9,-9.441806623189361,1.117299296806482E2  
3.846666666666667E9,-9.346317766750600,1.115870364998536E2  
3.847333333333333E9,-9.082508254981837,1.121480166284244E2  
3.848000000000000E9,-9.284822390228085,1.090383352575852E2  
3.848666666666667E9,-9.070315941039976,1.110353529837146E2  
3.849333333333333E9,-9.405049326258743,1.091561026714464E2  
3.850000000000000E9,-9.382792735503932,1.100663298726248E2  
3.850666666666667E9,-9.254895415749214,1.114996004560365E2  
3.851333333333333E9,-9.402161597987901,1.104459081849912E2  
3.852000000000000E9,-9.386381360317712,1.115091441621224E2  
3.852666666666667E9,-9.295394601691880,1.102417783358746E2  
3.853333333333333E9,-9.263673050981677,1.107732434172859E2  
3.854000000000000E9,-9.280873815728887,1.109568107302419E2  
3.854666666666667E9,-9.229897440785340,1.121164850888520E2  
3.855333333333333E9,-9.498712807271200,1.082322337764945E2  
3.856000000000000E9,-9.498133852435295,1.098188267489418E2  
3.856666666666667E9,-9.509014744317179,1.088099437227801E2  
3.857333333333333E9,-9.382430996031655,1.066104070226395E2  
3.858000000000000E9,-9.472281348665241,1.130666434826703E2  
3.858666666666667E9,-9.131857070189366,1.101404293570333E2  
3.859333333333333E9,-9.686746055693375,1.081877365167040E2  
3.860000000000000E9,-9.232618738805940,1.084458714008886E2  
3.860666666666667E9,-9.254062162875789,1.086766815174636E2  
3.861333333333333E9,-9.261791073232450,1.065847095700881E2  
3.862000000000000E9,-9.219421500183845,1.074697882695508E2  
3.862666666666667E9,-9.479425835597693,1.085631010006502E2  
3.863333333333333E9,-9.605556215323572,1.084064405951478E2  
3.864000000000000E9,-9.489801637361698,1.057053332199899E2  
3.864666666666667E9,-9.575728240229200,1.067263634515596E2  
3.865333333333333E9,-9.445402226477377,1.094627027400213E2  
3.866000000000000E9,-9.394120900770414,1.059488470930154E2  
3.866666666666667E9,-9.352812182318177,1.095056554027163E2  
3.867333333333333E9,-9.366816475450191,1.094319263037745E2  
3.868000000000000E9,-9.473711062160145,1.058921204626867E2  
3.868666666666667E9,-9.517378491486934,1.099081635253040E2  
3.869333333333333E9,-9.281301487290779,1.078038209135369E2  
3.870000000000000E9,-9.350482738742485,1.077374478256957E2  
3.870666666666667E9,-9.541818355629575,1.070658041819187E2  
3.871333333333333E9,-9.486291031321388,1.050036883727867E2  
3.872000000000000E9,-9.474352280545096,1.055163103167437E2  
3.872666666666667E9,-9.250917897705362,1.110683565927856E2  
3.873333333333333E9,-9.229126794057393,1.060980934964142E2  
3.874000000000000E9,-9.583857898836845,1.079901444031911E2  
3.874666666666667E9,-9.483072597903060,1.063634251160543E2  
3.875333333333333E9,-9.499142621022029,1.031446193242922E2  
3.876000000000000E9,-9.517909256937568,1.039558021481390E2  
3.876666666666667E9,-9.318941743965944,1.029768325677877E2  
3.877333333333333E9,-9.227006491302324,1.032298838019296E2  
3.878000000000000E9,-9.442705331399681,1.044678303736917E2  
3.878666666666667E9,-9.482964781301693,1.065905867184889E2  
3.879333333333333E9,-9.497593007899093,1.043184495072351E2  
3.880000000000000E9,-9.420671925425967,1.085164518219134E2  
3.880666666666667E9,-9.489558595208425,1.061920828159463E2  
3.881333333333333E9,-9.591198233610408,1.018594106960708E2  
3.882000000000000E9,-9.521201588233261,1.076427251807806E2  
3.882666666666667E9,-9.428319793930994,1.068138372808818E2  
3.883333333333333E9,-9.277661603988678,1.063694991124137E2  
3.884000000000000E9,-9.315232544294085,1.015384414784852E2  
3.884666666666667E9,-9.367248950788040,1.038567985110019E2  
3.885333333333333E9,-9.507378875902695,1.034535955231152E2  
3.886000000000000E9,-9.570506134500462,1.076641690512491E2  
3.886666666666667E9,-9.515726074578600,1.031016173805488E2  
3.887333333333333E9,-9.465229093624840,1.025480515893158E2  
3.888000000000000E9,-9.315577875713474,1.047821117764855E2  
3.888666666666667E9,-9.544348063022135,1.038384949420996E2  
3.889333333333333E9,-9.628253371729466,1.020526278941862E2  
3.890000000000000E9,-9.582363363764866,1.053252128072256E2  
3.890666666666667E9,-9.604784879877061,1.051616095245623E2  
3.891333333333333E9,-9.672545770269590,1.046419988615599E2  
3.892000000000000E9,-9.672175647187277,1.056456264244713E2  
3.892666666666667E9,-9.684375509471563,1.046022295599187E2  
3.893333333333333E9,-9.336798137644106,1.021738657740578E2  
3.894000000000000E9,-9.673452274783804,1.056235903620351E2  
3.894666666666667E9,-9.331834831495600,1.026292945488338E2  
3.895333333333333E9,-9.525377436982184,1.048731390072260E2  
3.896000000000000E9,-9.586673556871940,1.026286656842768E2  
3.896666666666667E9,-9.359223506880721,1.031967194337647E2  
3.897333333333333E9,-9.438617257100381,1.015073382023293E2  
3.898000000000000E9,-9.585099425150109,1.023149619241358E2  
3.898666666666667E9,-9.459741821087738,1.037552566230852E2  
3.899333333333333E9,-9.513909026352716,1.027615805811073E2  
3.900000000000000E9,-9.513514381564221,1.021867417815595E2  
3.900666666666667E9,-9.590991240002383,1.024947312690992E2  
3.901333333333333E9,-9.688288006274297,1.043686542814575E2  
3.902000000000000E9,-9.525261481967572,1.004604425800616E2  
3.902666666666667E9,-9.685721096490163,9.937203070059199E1  
3.903333333333333E9,-9.802421157619600,1.016908646703728E2  
3.904000000000000E9,-9.649379745540907,1.008571766749996E2  
3.904666666666667E9,-9.551055911003862,1.006222809103561E2  
3.905333333333333E9,-9.505946967451070,1.017132372700831E2  
3.906000000000000E9,-9.736630741150274,1.011199478583706E2  
3.906666666666667E9,-9.673274252491403,1.004986198476155E2  
3.907333333333333E9,-9.553309931540980,1.012294430348520E2  
3.908000000000000E9,-9.778183205400623,9.998118254463779E1  
3.908666666666667E9,-9.712614300987816,1.017651756329964E2  
3.909333333333333E9,-9.634857666648355,9.903819088262391E1  
3.910000000000000E9,-9.616288992923154,1.025420292602772E2  
3.910666666666667E9,-9.842830670333173,1.019557412012286E2  
3.911333333333333E9,-9.744672240430875,1.005166326988200E2  
3.912000000000000E9,-9.615225662711843,1.037754054217353E2  
3.912666666666667E9,-9.601672490239212,9.835436914453912E1  
3.913333333333333E9,-9.604607128755069,9.938750133544629E1  
3.914000000000000E9,-9.590650934893858,1.003845782836963E2  
3.914666666666667E9,-9.554010393276878,9.909150637662577E1  
3.915333333333333E9,-9.735715368866813,1.025021441945492E2  
3.916000000000000E9,-9.608423233348940,1.024954821085848E2  
3.916666666666667E9,-9.697604464264327,1.015096496805211E2  
3.917333333333333E9,-9.661913702997643,1.013817059274996E2  
3.918000000000000E9,-9.733843743935275,1.026878582809670E2  
3.918666666666667E9,-9.719812187222056,1.016023438882960E2  
3.919333333333333E9,-9.546714075065367,1.032166006356602E2  
3.920000000000000E9,-9.572543444979898,9.789874594761010E1  
3.920666666666667E9,-9.801769568579202,1.000166622220424E2  
3.921333333333333E9,-9.693846034762697,1.010322772297652E2  
3.922000000000000E9,-9.773334112256221,9.859663265783632E1  
3.922666666666667E9,-9.772739460810856,1.007663448286717E2  
3.923333333333333E9,-9.694663546219559,1.008616638307090E2  
3.924000000000000E9,-9.676959568287568,9.991165096789672E1  
3.924666666666667E9,-9.788811400874133,1.006470756917466E2  
3.925333333333333E9,-9.874019311510098,1.011998567106491E2  
3.926000000000000E9,-9.677793107118701,1.005949603288188E2  
3.926666666666667E9,-9.657821534993502,1.012144174458070E2  
3.927333333333333E9,-9.450781112433397,1.001061832660050E2  
3.928000000000000E9,-9.631944184537829,9.885242018365889E1  
3.928666666666667E9,-9.603849307969099,1.008113152225403E2  
3.929333333333333E9,-9.768962779748490,9.838652953246466E1  
3.930000000000000E9,-9.602631647881292,9.779426712589556E1  
3.930666666666667E9,-9.826593248844475,9.974334267740575E1  
3.931333333333333E9,-9.767989529759744,1.018150349175541E2  
3.932000000000000E9,-9.717798959953042,9.979475241357854E1  
3.932666666666667E9,-9.516822380531618,9.730080182281755E1  
3.933333333333333E9,-9.623292393976286,9.888518680074762E1  
3.934000000000000E9,-9.718057541292975,9.931504375641848E1  
3.934666666666667E9,-9.596186980596364,1.004719609442891E2  
3.935333333333333E9,-9.594261874056064,9.737869470380888E1  
3.936000000000000E9,-9.536043473577847,1.005440297648799E2  
3.936666666666667E9,-9.364268568047837,9.907194290775101E1  
3.937333333333333E9,-9.668045436518018,9.869084191170600E1  
3.938000000000000E9,-9.479687119285261,9.838854135072599E1  
3.938666666666667E9,-9.629317768166317,9.508547476018303E1  
3.939333333333333E9,-9.738105048088828,9.796511389900395E1  
3.940000000000000E9,-9.706767874064708,9.569021420790713E1  
3.940666666666667E9,-9.550359020922260,9.901831442330195E1  
3.941333333333333E9,-9.706276278120830,9.666203025296576E1  
3.942000000000000E9,-9.890136149086485,9.692995068176941E1  
3.942666666666667E9,-9.836948506030543,9.656405891293369E1  
3.943333333333333E9,-9.732170032118862,9.680270952489079E1  
3.944000000000000E9,-9.737921521865500,9.643952996800145E1  
3.944666666666667E9,-9.940536560057989,9.441959641323923E1  
3.945333333333333E9,-9.712165875459082,9.651317057287747E1  
3.946000000000000E9,-9.715983655599654,9.666093207669682E1  
3.946666666666667E9,-9.663331373734394,9.847424766396730E1  
3.947333333333333E9,-9.722845872050643,9.759097965690559E1  
3.948000000000000E9,-9.616523985609881,9.541036813838075E1  
3.948666666666667E9,-9.857780743275145,9.644570691054375E1  
3.949333333333333E9,-9.865760586340382,9.813076873908830E1  
3.950000000000000E9,-9.869271556730828,9.729564777951299E1  
3.950666666666667E9,-9.644671186053362,9.689273329949592E1  
3.951333333333333E9,-9.773712348074179,9.782629828678134E1  
3.952000000000000E9,-9.993066153938022,9.527519865381356E1  
3.952666666666667E9,-9.726587472423885,9.713541453322142E1  
3.953333333333333E9,-9.776764963787475,9.632662124094293E1  
3.954000000000000E9,-9.694119304694805,9.527424746350134E1  
3.954666666666667E9,-9.659863254059850,9.479719145264434E1  
3.955333333333333E9,-9.688693934225881,9.649357859131493E1  
3.956000000000000E9,-9.715189327864476,9.795654862499865E1  
3.956666666666667E9,-9.750543712961418,9.660971145329278E1  
3.957333333333333E9,-9.733814510001000,9.490796224580643E1  
3.958000000000000E9,-9.770434047383995,9.739506561139309E1  
3.958666666666667E9,-9.638813537003349,9.707178195695737E1  
3.959333333333333E9,-9.864266996776385,9.718047759097786E1  
3.960000000000000E9,-9.763601352886784,9.372920478639884E1  
3.960666666666667E9,-9.742444946400200,9.524177504009541E1  
3.961333333333333E9,-9.633097340665076,9.515308077744805E1  
3.962000000000000E9,-9.555914911550925,9.680725876990171E1  
3.962666666666667E9,-9.744544846525098,9.615459627661822E1  
3.963333333333333E9,-9.807353112421378,9.199991297324092E1  
3.964000000000000E9,-9.548917540717245,9.416761633498162E1  
3.964666666666667E9,-9.638397528484301,9.835908865130212E1  
3.965333333333333E9,-9.623021803954018,9.491551900620451E1  
3.966000000000000E9,-9.574282186899367,9.531030088822982E1  
3.966666666666667E9,-9.494010853803392,9.386547328347666E1  
3.967333333333333E9,-9.639767262891381,9.541338847442019E1  
3.968000000000000E9,-9.686942321569545,9.529965897026561E1  
3.968666666666667E9,-9.632614787561129,9.527142346179693E1  
3.969333333333333E9,-9.749175776869221,9.356784998938214E1  
3.970000000000000E9,-9.583758738941294,9.482220836368950E1  
3.970666666666667E9,-9.663292754206964,9.377805289004562E1  
3.971333333333333E9,-9.720802435386389,9.398442383746601E1  
3.972000000000000E9,-9.599551747956573,9.382698295022831E1  
3.972666666666667E9,-9.682509138389353,9.377428368526891E1  
3.973333333333333E9,-9.653681206480741,9.438847199545992E1  
3.974000000000000E9,-9.749510613051051,9.558979633623193E1  
3.974666666666667E9,-9.471866371430796,9.332304853018194E1  
3.975333333333333E9,-9.602229650840526,9.101308870444620E1  
3.976000000000000E9,-9.740525844041951,9.161207899737822E1  
3.976666666666667E9,-9.618225295726344,9.254090811456781E1  
3.977333333333333E9,-9.770928063817738,9.401254699956122E1  
3.978000000000000E9,-9.544976075396681,9.187779847210760E1  
3.978666666666667E9,-9.565514191004633,9.394745973907659E1  
3.979333333333333E9,-9.770434605465487,9.459341792315672E1  
3.980000000000000E9,-9.544571733388256,9.163685972580294E1  
3.980666666666667E9,-9.601860805849670,9.013832512328564E1  
3.981333333333333E9,-9.733751731662075,9.150552382119379E1  
3.982000000000000E9,-9.673327770523187,9.093768041431126E1  
3.982666666666667E9,-9.631768300978193,9.303040727065663E1  
3.983333333333333E9,-9.492126677841812,9.079354054860046E1  
3.984000000000000E9,-9.632167570885812,9.321648050977444E1  
3.984666666666667E9,-9.534410191053267,9.213029441147428E1  
3.985333333333333E9,-9.469277659310937,9.343043811299364E1  
3.986000000000000E9,-9.561857047883720,9.162162375746205E1  
